members,companyName,followersCount,memberUrn,companyFollowerCount
20457,Telstra,1040,urn:li:member:26754763,192638
20458,MLC Australia,1040,urn:li:member:26754763,10541
20459,Metro Trains Melbourne,1040,urn:li:member:26754763,15842
20460,Cadbury plc.,1040,urn:li:member:26754763,99434
20461,Mphasis,1040,urn:li:member:26754763,157914
20462,Toll Group,1040,urn:li:member:26754763,40164
20463,Architecture BVN,914,urn:li:member:26757306,15556
20464,Geyer,914,urn:li:member:26757306,8325
20465,Callison,914,urn:li:member:26757306,14500
20466,Architecture BVN,914,urn:li:member:26757306,15556
20467,Origin Energy,378,urn:li:member:26764356,113302
20468,Fairfax Media,378,urn:li:member:26764356,49974
20469,Pureprofile,378,urn:li:member:26764356,2373
20470,Infomedia Ltd,378,urn:li:member:26764356,4466
20471,ish group,378,urn:li:member:26764356,45
20472,Telstra,1882,urn:li:member:26767656,192638
20473,Telstra,1882,urn:li:member:26767656,192638
20474,Deakin University,1882,urn:li:member:26767656,159999
20475,Higher Spaces Pty Ltd,1882,urn:li:member:26767656,46
20476,Telstra,1882,urn:li:member:26767656,192638
20477,Monash University,77,urn:li:member:267768010,279605
20478,Monash University,77,urn:li:member:267768010,279605
20479,Swinburne University of Technology,77,urn:li:member:267768010,140138
20480,MCCC GP Training,77,urn:li:member:267768010,36
20481,NSW Trustee & Guardian,24,urn:li:member:268018918,430
20482,NSW Trustee & Guardian,24,urn:li:member:268018918,430
20483,Westpac Group,437,urn:li:member:268056072,68511
20484,Westpac Group,437,urn:li:member:268056072,68511
20485,Westpac Group,437,urn:li:member:268056072,68511
20486,Westpac Group,437,urn:li:member:268056072,68511
20487,Macquarie Group,437,urn:li:member:268056072,187553
20488,IKEA Group,594,urn:li:member:268071498,647845
20489,Michael Hughes Foundation,594,urn:li:member:268071498,40
20490,HealthShare NSW,594,urn:li:member:268071498,4900
20491,HealthShare NSW,594,urn:li:member:268071498,4900
20492,Kelly Services,594,urn:li:member:268071498,590569
20493,Kelly Services,594,urn:li:member:268071498,590569
20494,Landcom,594,urn:li:member:268071498,2388
20495,Qantas,738,urn:li:member:268173885,196976
20496,Sourced Group,738,urn:li:member:268173885,785
20497,thesaucecode,738,urn:li:member:268173885,3
20498,GorillaStack Ã¢Â˜Â,738,urn:li:member:268173885,1720
20499,Sourced Group,738,urn:li:member:268173885,785
20500,Sentia Australia Pty Ltd,738,urn:li:member:268173885,311
20501,Macquarie Group,738,urn:li:member:268173885,187553
20502,Macquarie Group,738,urn:li:member:268173885,187553
20503,Macquarie Group,738,urn:li:member:268173885,187553
20504,TTEC,738,urn:li:member:268173885,79375
20505,Google,738,urn:li:member:268173885,7502740
20506,Forever New Clothing,16,urn:li:member:268324034,24855
20507,TechnologyOne,307,urn:li:member:268346385,9983
20508,TechnologyOne,307,urn:li:member:268346385,9983
20509,TechnologyOne,307,urn:li:member:268346385,9983
20510,TechnologyOne,307,urn:li:member:268346385,9983
20511,TechnologyOne,307,urn:li:member:268346385,9983
20512,looking for a new challenge,307,urn:li:member:268403930,1048
20513,Styleprint Pty Ltd,307,urn:li:member:268403930,33
20514,Caltex Australia,307,urn:li:member:268403930,43510
20515,WIN Television Sales,307,urn:li:member:268403930,341
20516,RB,307,urn:li:member:268403930,481256
20517,Australian Institute of Music,317,urn:li:member:268425955,2817
20518,Positive Change for Marine Life,1500,urn:li:member:268610610,56
20519,Australian Conservation Foundation,1500,urn:li:member:268610610,4262
20520,Peace Boat,1500,urn:li:member:268610610,710
20521,Rainforest Rescue,1500,urn:li:member:268610610,137
20522,ntegrity agency,3772,urn:li:member:26864351,854
20523,Startup Victoria,3772,urn:li:member:26864351,2229
20524,World Vision Australia,3772,urn:li:member:26864351,11077
20525,World Vision,3772,urn:li:member:26864351,179426
20526,World Vision,3772,urn:li:member:26864351,179426
20527,Northwest Center,3772,urn:li:member:26864351,1680
20528,Northwest Center,3772,urn:li:member:26864351,1680
20529,G8 Education Ltd,7,urn:li:member:268657604,10302
20530,Emali Early Learning Centres,7,urn:li:member:268657604,78
20531,Newcrest Mining,0,urn:li:member:269138926,87969
20532,Coles,0,urn:li:member:269138926,82566
20533,Coles,0,urn:li:member:269138926,82566
20534,Coles,0,urn:li:member:269138926,82566
20535,PMP Limited,0,urn:li:member:269138926,2782
20536,Delphi,0,urn:li:member:269138926,240925
20537,Relationships Australia South Australia,105,urn:li:member:269331063,914
20538,Relationships Australia South Australia,105,urn:li:member:269331063,914
20539,CPSU-PSU Group,8206,urn:li:member:269368703,247
20540,Write Out Publishing,8206,urn:li:member:269368703,15
20541,headspace,314,urn:li:member:269405802,14404
20542,Victoria University,314,urn:li:member:269405802,91391
20543,Teach For Australia,314,urn:li:member:269405802,5030
20544,Victoria University,314,urn:li:member:269405802,91391
20545,Victoria University,314,urn:li:member:269405802,91391
20546,Telstra,814,urn:li:member:2694219,192638
20547,King & Wood Mallesons,814,urn:li:member:2694219,31923
20548,ENSafrica,814,urn:li:member:2694219,9003
20549,KPMG Australia,403,urn:li:member:269609749,76103
20550,Engaged Strategy Pty Ltd,403,urn:li:member:269609749,124
20551,University of Queensland's Marketing and Advertising Society (UQMAS),403,urn:li:member:269609749,127
20552,University of Queensland's Marketing and Advertising Society (UQMAS),403,urn:li:member:269609749,127
20553,Engaged Strategy Pty Ltd,403,urn:li:member:269609749,124
20554,Sportsco est. 1983,403,urn:li:member:269609749,118
20555,Engaged Strategy Pty Ltd,403,urn:li:member:269609749,124
20556,CCIQ,403,urn:li:member:269609749,2969
20557,KPMG Australia,403,urn:li:member:269609749,76103
20558,Swire Cold Storage,101,urn:li:member:269678321,1303
20559,Swire Cold Storage,101,urn:li:member:269678321,1303
20560,Workforce International Group Pty Ltd,101,urn:li:member:269678321,1148
20561,Coles,101,urn:li:member:269678321,82566
20562,Sega Amusements,101,urn:li:member:269678321,948
20563,Multiplex,843,urn:li:member:26969121,69240
20564,Multiplex,843,urn:li:member:26969121,69240
20565,Multiplex,843,urn:li:member:26969121,69240
20566,Deakin University,748,urn:li:member:269705209,159999
20567,Deakin University,748,urn:li:member:269705209,159999
20568,Deakin University,748,urn:li:member:269705209,159999
20569,Deakin University,748,urn:li:member:269705209,159999
20570,Deakin University,748,urn:li:member:269705209,159999
20571,Deakin University,748,urn:li:member:269705209,159999
20572,QUT (Queensland University of Technology),714,urn:li:member:26972137,174247
20573,Creative Commons Australia,714,urn:li:member:26972137,66
20574,ARC Centre of Excellence for Creative Industries and Innovation (CCI),714,urn:li:member:26972137,198
20575,Georgetown University Law Center,714,urn:li:member:26972137,43417
20576,Electronic Frontiers Australia,714,urn:li:member:26972137,94
20577,Bamford Rock Testing Services (BRTS),389,urn:li:member:269949215,98
20578,Geohart Limited,389,urn:li:member:269949215,343
20579,University of Wollongong,389,urn:li:member:269949215,90820
20580,University of Wollongong,389,urn:li:member:269949215,90820
20581,University of Moratuwa,389,urn:li:member:269949215,35422
20582,University of Moratuwa,389,urn:li:member:269949215,35422
20583,NARA - National Aquatic Resources Research and Development Agency,389,urn:li:member:269949215,156
20584,Bamford Rock Testing Services (BRTS),389,urn:li:member:269949215,98
20585,Geohart Limited,389,urn:li:member:269949215,343
20586,International Information Services,334,urn:li:member:270100102,31
20587,Brisbane Lions,536,urn:li:member:270100648,3120
20588,Sport Australia,536,urn:li:member:270100648,9644
20589,Tennis Australia,536,urn:li:member:270100648,20938
20590,Western Bulldogs,536,urn:li:member:270100648,3570
20591,Western Health,536,urn:li:member:270100648,7602
20592,Subaru Australia,427,urn:li:member:270193438,4317
20593,Subaru Australia,427,urn:li:member:270193438,4317
20594,Subaru Australia,427,urn:li:member:270193438,4317
20595,Subaru Australia,427,urn:li:member:270193438,4317
20596,Subaru Australia,427,urn:li:member:270193438,4317
20597,Subaru Australia,427,urn:li:member:270193438,4317
20598,Inchcape Automotive Retail,427,urn:li:member:270193438,1254
20599,MongoDB,555,urn:li:member:2702605,53038
20600,WiredTiger,555,urn:li:member:2702605,
20601,Oracle,555,urn:li:member:2702605,2712994
20602,Sleepycat Software,555,urn:li:member:2702605,
20603,Base Information Systems Pty Limited,555,urn:li:member:2702605,12
20604,University of Sydney,555,urn:li:member:2702605,247381
20605,MongoDB,555,urn:li:member:2702605,53038
20606,Good On You,2170,urn:li:member:27028270,583
20607,"Otter - Safe, Green and Fair",2170,urn:li:member:27028270,29
20608,GECA,2170,urn:li:member:27028270,591
20609,Justice Connect,2170,urn:li:member:27028270,3510
20610,Consumers' Federation of Australia,2170,urn:li:member:27028270,56
20611,Public Interest Law Clearing House (NSW),2170,urn:li:member:27028270,210
20612,CHOICE,2170,urn:li:member:27028270,2822
20613,Moto Projects Pty Ltd,1619,urn:li:member:27035062,112
20614,Coffey,1619,urn:li:member:27035062,35747
20615,"KBR, Inc.",1619,urn:li:member:27035062,267959
20616,Outward Bound Australia,1619,urn:li:member:27035062,750
20617,Spatial Location Services,1082,urn:li:member:270471398,10
20618,Opus International Consultants Limited,1082,urn:li:member:270471398,22751
20619,Aurecon,1082,urn:li:member:270471398,123247
20620,"Department of Planning, Transport and Infrastructure (DPTI)",1082,urn:li:member:270471398,11024
20621,Locaters P/L,1082,urn:li:member:270471398,69
20622,CATCON,1082,urn:li:member:270471398,938
20623,McCloy Group,178,urn:li:member:270528266,353
20624,Multiplex,178,urn:li:member:270528266,69240
20625,Port Stephens Council,178,urn:li:member:270528266,2298
20626,Rider Levett Bucknall,178,urn:li:member:270528266,15611
20627,Ignia,724,urn:li:member:27063393,4002
20628,Oakton,724,urn:li:member:27063393,13160
20629,SMS Management & Technology,724,urn:li:member:27063393,
20630,"Birchman, an SMS Management & Technology company",724,urn:li:member:27063393,
20631,"Birchman, an SMS Management & Technology company",724,urn:li:member:27063393,
20632,Thales,724,urn:li:member:27063393,330981
20633,Thales,724,urn:li:member:27063393,330981
20634,Thales,724,urn:li:member:27063393,330981
20635,Thales,724,urn:li:member:27063393,330981
20636,Hughes,724,urn:li:member:27063393,16935
20637,Austube Mills,1145,urn:li:member:270787303,446
20638,OneSteel,1145,urn:li:member:270787303,6120
20639,OneSteel,1145,urn:li:member:270787303,6120
20640,Arrium,1145,urn:li:member:270787303,17118
20641,Catholic Church Insurance (CCI),289,urn:li:member:270823405,946
20642,Steamatic Australia,289,urn:li:member:270823405,300
20643,University of South Australia,289,urn:li:member:270823405,105507
20644,Aon,289,urn:li:member:270823405,489939
20645,BJS Insurance Brokers,289,urn:li:member:270823405,205
20646,QBE Insurance,289,urn:li:member:270823405,70126
20647,Catholic Church Insurance (CCI),289,urn:li:member:270823405,946
20648,University of Wollongong,120,urn:li:member:270856998,90820
20649,National University of Singapore,120,urn:li:member:270856998,249385
20650,Armco Barriers Pty.Ltd.,398,urn:li:member:270881484,61
20651,Generation Marketing Group,398,urn:li:member:270881484,60
20652,PT. Agung Sedayu Group,398,urn:li:member:270881484,5698
20653,Inspire9 Coworking Community,2519,urn:li:member:270887178,1673
20654,General Assembly,2519,urn:li:member:270887178,85260
20655,The Good Guys,2519,urn:li:member:270887178,4938
20656,The Good Guys,2519,urn:li:member:270887178,4938
20657,The Good Guys,2519,urn:li:member:270887178,4938
20658,The Good Guys,2519,urn:li:member:270887178,4938
20659,Pause Fest,2519,urn:li:member:270887178,1162
20660,Hypetap,606,urn:li:member:270951154,366
20661,Deloitte Australia,606,urn:li:member:270951154,98763
20662,Hypetap,606,urn:li:member:270951154,366
20663,Deloitte Digital,606,urn:li:member:270951154,81772
20664,Deloitte Australia,606,urn:li:member:270951154,98763
20665,Deloitte Digital,606,urn:li:member:270951154,81772
20666,ThomsonAdsett,116,urn:li:member:271142775,3131
20667,Crisp Power & Control Pty Ltd,116,urn:li:member:271142775,94
20668,Trading Post,116,urn:li:member:271142775,210
20669,Goldsworthy Investments,116,urn:li:member:271142775,22
20670,QUT Creative Enterprise Australia,1236,urn:li:member:271172620,855
20671,QUT Starters,1236,urn:li:member:271172620,172
20672,QUT (Queensland University of Technology),1236,urn:li:member:271172620,174247
20673,QUT (Queensland University of Technology),1236,urn:li:member:271172620,174247
20674,PwC Australia,1236,urn:li:member:271172620,86441
20675,QUT (Queensland University of Technology),1236,urn:li:member:271172620,174247
20676,Philips,1236,urn:li:member:271172620,1010497
20677,Gentle Balance,68,urn:li:member:271183253,3
20678,UrbanGrowth NSW,818,urn:li:member:271183991,5071
20679,UrbanGrowth NSW,818,urn:li:member:271183991,5071
20680,UrbanGrowth NSW,818,urn:li:member:271183991,5071
20681,UrbanGrowth NSW,818,urn:li:member:271183991,5071
20682,Western Sydney Regional Organisation of Councils (WSROC),818,urn:li:member:271183991,279
20683,I work for NSW,818,urn:li:member:271183991,23913
20684,Department of Planning and Environment,818,urn:li:member:271183991,9506
20685,Semi Permanent,756,urn:li:member:271186940,1139
20686,Brandless Creative Studio,756,urn:li:member:271186940,13
20687,Semi Permanent,756,urn:li:member:271186940,1139
20688,CSIRO,217,urn:li:member:27125411,53774
20689,Veritec,217,urn:li:member:27125411,613
20690,Australian Department of Foreign Affairs and Trade,217,urn:li:member:27125411,23897
20691,Australian Border Force,217,urn:li:member:27125411,7121
20692,Department of Defence,217,urn:li:member:27125411,16434
20693,Australian Public Service Commission,217,urn:li:member:27125411,2844
20694,JuliaRoss UK - A Chandler Macleod Group business,217,urn:li:member:27125411,
20695,City of Perth,744,urn:li:member:27128026,11821
20696,Commonwealth Bank,744,urn:li:member:27128026,198859
20697,Commonwealth Bank,744,urn:li:member:27128026,198859
20698,Commonwealth Bank,744,urn:li:member:27128026,198859
20699,Food Industry Association WA Inc,744,urn:li:member:27128026,272
20700,Australia Post,4110,urn:li:member:271293,51262
20701,Australia Post,4110,urn:li:member:271293,51262
20702,Australia Post,4110,urn:li:member:271293,51262
20703,Australia Post,4110,urn:li:member:271293,51262
20704,Tabcorp,4110,urn:li:member:271293,13598
20705,Accenture,4110,urn:li:member:271293,3346588
20706,IBM,4110,urn:li:member:271293,4385293
20707,Growe | Transformation Advisory,4110,urn:li:member:271293,3
20708,Australia Post,4110,urn:li:member:271293,51262
20709,Serole Technologies,12369,urn:li:member:27130606,718
20710,Serole Technologies,12369,urn:li:member:27130606,718
20711,Applications Developer Pty Ltd,12369,urn:li:member:27130606,53
20712,Sigma Infotech Pty Ltd,12369,urn:li:member:27130606,599
20713,University of Technology Sydney,12369,urn:li:member:27130606,181694
20714,Synergetic Services Limited,12369,urn:li:member:27130606,21
20715,Kajeeva Technology,12369,urn:li:member:27130606,28
20716,Appen,12369,urn:li:member:27130606,33867
20717,Wipro Limited,12369,urn:li:member:27130606,1139534
20718,aDawliah Electronics,12369,urn:li:member:27130606,509
20719,aDawliah Electronics,12369,urn:li:member:27130606,509
20720,PowerTec,2140,urn:li:member:27136023,379
20721,ABB,2140,urn:li:member:27136023,1126464
20722,GE Power Conversion,2140,urn:li:member:27136023,44591
20723,ABB,2140,urn:li:member:27136023,1126464
20724,SMS group GmbH,2140,urn:li:member:27136023,14078
20725,Siemens,2140,urn:li:member:27136023,1948196
20726,Siemens,2140,urn:li:member:27136023,1948196
20727,Multiplex,326,urn:li:member:271407354,69240
20728,Watpac Limited,326,urn:li:member:271407354,18970
20729,Lendlease,326,urn:li:member:271407354,205942
20730,Lendlease,326,urn:li:member:271407354,205942
20731,John Holland,326,urn:li:member:271407354,114022
20732,Macquarie University,761,urn:li:member:271412638,150920
20733,Macquarie University,761,urn:li:member:271412638,150920
20734,Macquarie University,761,urn:li:member:271412638,150920
20735,Macquarie University,761,urn:li:member:271412638,150920
20736,UNSW,761,urn:li:member:271412638,249253
20737,Macquarie University,761,urn:li:member:271412638,150920
20738,DXC Technology,761,urn:li:member:271412638,612396
20739,Vix Technology,1089,urn:li:member:271660743,16715
20740,DDNT,1089,urn:li:member:271660743,83
20741,Sydney Karate Club Inc.,1089,urn:li:member:271660743,56
20742,International Sports Karate Association,1089,urn:li:member:271660743,12
20743,Protected Sky Pty Ltd,1089,urn:li:member:271660743,11
20744,Netfleet,1089,urn:li:member:271660743,148
20745,Melbourne IT Group,1089,urn:li:member:271660743,12512
20746,Netregistry,1089,urn:li:member:271660743,719
20747,BIG W,1089,urn:li:member:271660743,17812
20748,Vocus Group Limited,1089,urn:li:member:271660743,3519
20749,Netregistry,1089,urn:li:member:271660743,719
20750,Netregistry,1089,urn:li:member:271660743,719
20751,Netregistry,1089,urn:li:member:271660743,719
20752,La Trobe University,298,urn:li:member:271663798,104588
20753,Michael Hill,298,urn:li:member:271663798,12351
20754,La Trobe University,298,urn:li:member:271663798,104588
20755,La Trobe University,298,urn:li:member:271663798,104588
20756,Strandbags,298,urn:li:member:271663798,1291
20757,Diana Ferrari,298,urn:li:member:271663798,71
20758,Coles,298,urn:li:member:271663798,82566
20759,Nucleus Network,298,urn:li:member:271663798,1129
20760,Norman Disney & Young,545,urn:li:member:271774887,11566
20761,Norman Disney & Young,545,urn:li:member:271774887,11566
20762,Norman Disney & Young,545,urn:li:member:271774887,11566
20763,Chairmont Group,126,urn:li:member:271804834,43
20764,VinaCapital,126,urn:li:member:271804834,4058
20765,Sparcmedia (a Pureprofile company),126,urn:li:member:271804834,1167
20766,Toastmasters International,126,urn:li:member:271804834,94474
20767,Beta Gamma Sigma,126,urn:li:member:271804834,13556
20768,Gorilla 360,157,urn:li:member:271806415,115
20769,Delta Force Paintball,157,urn:li:member:271806415,310
20770,Newcastle Club,157,urn:li:member:271806415,660
20771,Gorilla 360,157,urn:li:member:271806415,115
20772,automedÂ®,157,urn:li:member:271806415,184
20773,The GPT Group,487,urn:li:member:27185797,14785
20774,The GPT Group,487,urn:li:member:27185797,14785
20775,The GPT Group,487,urn:li:member:27185797,14785
20776,Dexus,487,urn:li:member:27185797,15610
20777,The GPT Group,487,urn:li:member:27185797,14785
20778,The GPT Group,487,urn:li:member:27185797,14785
20779,The GPT Group,487,urn:li:member:27185797,14785
20780,Lendlease,487,urn:li:member:27185797,205942
20781,Westfield,487,urn:li:member:27185797,66315
20782,Westfield,487,urn:li:member:27185797,66315
20783,Quaker Chemical Corporation,487,urn:li:member:27185797,10479
20784,Macquarie Group,3091,urn:li:member:27195965,187553
20785,Macquarie Group,3091,urn:li:member:27195965,187553
20786,Macquarie Group,3091,urn:li:member:27195965,187553
20787,Macquarie Group,3091,urn:li:member:27195965,187553
20788,Macquarie Group,3091,urn:li:member:27195965,187553
20789,Macquarie Group,3091,urn:li:member:27195965,187553
20790,Macquarie Group,3091,urn:li:member:27195965,187553
20791,Macquarie Group,3091,urn:li:member:27195965,187553
20792,Macquarie Group,3091,urn:li:member:27195965,187553
20793,Macquarie Group,3091,urn:li:member:27195965,187553
20794,National Australia Bank,3091,urn:li:member:27195965,151686
20795,Class Ltd,3091,urn:li:member:27195965,2738
20796,Tabcorp,406,urn:li:member:27227873,13598
20797,Dialog Information Technology,406,urn:li:member:27227873,6842
20798,Dialog Information Technology,406,urn:li:member:27227873,6842
20799,Dialog Information Technology,406,urn:li:member:27227873,6842
20800,Mercy Community,406,urn:li:member:27227873,1211
20801,Huddle design,218,urn:li:member:27233102,3437
20802,Huddle design,218,urn:li:member:27233102,3437
20803,Sensis,218,urn:li:member:27233102,13344
20804,Melbourne 2006 Commonwealth Games,218,urn:li:member:27233102,158
20805,"Department of Education, Employment, and Workplace Relations",218,urn:li:member:27233102,9522
20806,Swinburne University of Technology,218,urn:li:member:27233102,140138
20807,MCI Group,546,urn:li:member:272344979,35014
20808,Expertise Events,546,urn:li:member:272344979,461
20809,Australian Marketing Institute,546,urn:li:member:272344979,6978
20810,Australian Marketing Institute,546,urn:li:member:272344979,6978
20811,LINC ENERGY LTD,463,urn:li:member:27241177,
20812,Powerlink Queensland,463,urn:li:member:27241177,8886
20813,UNSW,93,urn:li:member:272674084,249253
20814,UNSW,93,urn:li:member:272674084,249253
20815,Prostate Cancer Foundation of Australia,93,urn:li:member:272674084,959
20816,Prostate Cancer Foundation of Australia,93,urn:li:member:272674084,959
20817,Western Sydney University,93,urn:li:member:272674084,99209
20818,Western Sydney University,93,urn:li:member:272674084,99209
20819,ACON,93,urn:li:member:272674084,1657
20820,Family Planning NSW,93,urn:li:member:272674084,804
20821,DTS Food Assurance,304,urn:li:member:272705954,1148
20822,Oracle,304,urn:li:member:272705954,2712994
20823,Tech Mahindra,420,urn:li:member:272712842,479092
20824,SMS Management & Technology,420,urn:li:member:272712842,
20825,Readify,495,urn:li:member:272793991,8356
20826,Computing and Commerce Association,495,urn:li:member:272793991,90
20827,Readify,495,urn:li:member:272793991,8356
20828,TAL Australia,341,urn:li:member:272976667,13023
20829,TAL Australia,341,urn:li:member:272976667,13023
20830,TAL Australia,341,urn:li:member:272976667,13023
20831,Bluestone APAC,341,urn:li:member:272976667,975
20832,Protiviti,341,urn:li:member:272976667,85117
20833,Macquarie University,341,urn:li:member:272976667,150920
20834,Capture Digital,1287,urn:li:member:2730452,64
20835,PrimeXConnect ,1287,urn:li:member:2730452,76
20836,The Studio Au,1287,urn:li:member:2730452,387
20837,Vividas,1287,urn:li:member:2730452,101
20838,The Grand Social Australia,1287,urn:li:member:2730452,
20839,Pharmaceutical Society of Australia,455,urn:li:member:273492790,9337
20840,AHPRA (Australia Health Practitioner Regulation Agency),455,urn:li:member:273492790,14239
20841,Eumundi Village Pharmacy,455,urn:li:member:273492790,1
20842,Pharmaceutical Society of Australia,455,urn:li:member:273492790,9337
20843,Boots UK,455,urn:li:member:273492790,86719
20844,NetDoctor,455,urn:li:member:273492790,41
20845,Pharmaceutical Society of Australia,455,urn:li:member:273492790,9337
20846,Lendlease,0,urn:li:member:273522835,205942
20847,AMP Capital,0,urn:li:member:273522835,19542
20848,MÃ©rieux NutriSciences - Australia,0,urn:li:member:273522835,890
20849,Carillion,0,urn:li:member:273522835,107484
20850,E.ON UK,0,urn:li:member:273522835,33244
20851,Grocon,0,urn:li:member:273522835,12984
20852,Hansens (VIC) Pty Ltd,0,urn:li:member:273522835,89
20853,Nokia,122,urn:li:member:273543836,716677
20854,Nokia,122,urn:li:member:273543836,716677
20855,Nokia,122,urn:li:member:273543836,716677
20856,Siemens,122,urn:li:member:273543836,1948196
20857,Siemens,122,urn:li:member:273543836,1948196
20858,AIS - Advanced Info Services Plc.,122,urn:li:member:273543836,14462
20859,King Mongkut's University of Technology Thonburi,122,urn:li:member:273543836,2008
20860,sgfleet,146,urn:li:member:273618885,3307
20861,GE Capital,146,urn:li:member:273618885,330256
20862,DRIVE SOFTWARE SOLUTIONS LIMITED,146,urn:li:member:273618885,4
20863,Eclipx Group,146,urn:li:member:273618885,2605
20864,Helmsman International Group,548,urn:li:member:27365958,278
20865,Aspen Medical,548,urn:li:member:27365958,30140
20866,Apis Group Pty Ltd,548,urn:li:member:27365958,1615
20867,Raytheon,548,urn:li:member:27365958,308469
20868,Helmsman International Group,548,urn:li:member:27365958,278
20869,Dell,693,urn:li:member:27369599,1707686
20870,Alphawest,693,urn:li:member:27369599,3532
20871,ASI Solutions,693,urn:li:member:27369599,1736
20872,Toll Group,105,urn:li:member:273708128,40164
20873,Linfox,105,urn:li:member:273708128,24442
20874,Coca-Cola Amatil,105,urn:li:member:273708128,102804
20875,Jim Beam Brands,105,urn:li:member:273708128,
20876,Linfox,105,urn:li:member:273708128,24442
20877,Woolworths,105,urn:li:member:273708128,79432
20878,BHP,105,urn:li:member:273708128,342465
20879,University of Melbourne,574,urn:li:member:273733780,263880
20880,Kepler Analytics,574,urn:li:member:273733780,206
20881,University of Melbourne,574,urn:li:member:273733780,263880
20882,University of Melbourne,574,urn:li:member:273733780,263880
20883,Esuperfund,574,urn:li:member:273733780,1773
20884,The Walt Disney Company,574,urn:li:member:273733780,1364126
20885,Travelzoo Hong Kong,574,urn:li:member:273733780,
20886,J.P. Morgan,574,urn:li:member:273733780,1047275
20887,Kepler Analytics,574,urn:li:member:273733780,206
20888,Talent Blueprint,15390,urn:li:member:27374324,226
20889,Technical Resources,15390,urn:li:member:27374324,4489
20890,Anderselite,15390,urn:li:member:27374324,22199
20891,eHealth NSW,694,urn:li:member:273757337,3853
20892,Pinpoint HRM,694,urn:li:member:273757337,572
20893,Randstad Australia,694,urn:li:member:273757337,28814
20894,Randstad,694,urn:li:member:273757337,593455
20895,Randstad,694,urn:li:member:273757337,593455
20896,Randstad,694,urn:li:member:273757337,593455
20897,Randstad,694,urn:li:member:273757337,593455
20898,Select Australasia,694,urn:li:member:273757337,50
20899,Select Australasia,694,urn:li:member:273757337,50
20900,Broadspectrum,194,urn:li:member:273778855,42982
20901,M innovation Au,194,urn:li:member:273778855,560
20902,Simple KYC,1188,urn:li:member:27386872,193
20903,American Express,1188,urn:li:member:27386872,683766
20904,American Express,1188,urn:li:member:27386872,683766
20905,American Express,1188,urn:li:member:27386872,683766
20906,American Express,1188,urn:li:member:27386872,683766
20907,Frontline Retail Recruitment,41,urn:li:member:274160121,4305
20908,Cotton On Group,41,urn:li:member:274160121,55849
20909,Western Sydney University,41,urn:li:member:274160121,99209
20910,The University of Queensland,4847,urn:li:member:2742703,181090
20911,The University of Queensland,4847,urn:li:member:2742703,181090
20912,ilab UQ - Startup Space and Accelerator,4847,urn:li:member:2742703,804
20913,The University of Queensland,4847,urn:li:member:2742703,181090
20914,The University of Queensland,4847,urn:li:member:2742703,181090
20915,Grumpy Sailor Creative,987,urn:li:member:27447875,421
20916,Dog Money World,987,urn:li:member:27447875,10
20917,Shift Australia,987,urn:li:member:27447875,242
20918,Weta Digital,987,urn:li:member:27447875,59132
20919,Cisco,479,urn:li:member:274490415,1809393
20920,China Telecom Global,479,urn:li:member:274490415,16497
20921,ITIC - IT Training & Resourcing,479,urn:li:member:274490415,190
20922,IP Trading,479,urn:li:member:274490415,127
20923,Property NSW,769,urn:li:member:27452003,2128
20924,NSW ServiceFirst,769,urn:li:member:27452003,451
20925,NSW ServiceFirst,769,urn:li:member:27452003,451
20926,"NSW Department of Finance, Services and Innovation",769,urn:li:member:27452003,12981
20927,City of Sydney,769,urn:li:member:27452003,15578
20928,NSW Health,769,urn:li:member:27452003,24430
20929,Cannings Purple,1585,urn:li:member:27452826,831
20930,Virago Media,1585,urn:li:member:27452826,
20931,Edith Cowan University,1585,urn:li:member:27452826,71466
20932,Colliers International,1585,urn:li:member:27452826,146275
20933,Virago Media,1585,urn:li:member:27452826,
20934,Cannings Purple,1585,urn:li:member:27452826,831
20935,Association of Superannuation Funds of Australia (ASFA),508,urn:li:member:27453795,3973
20936,Association of Superannuation Funds of Australia (ASFA),508,urn:li:member:27453795,3973
20937,Arup,508,urn:li:member:27453795,306775
20938,Colliers International,508,urn:li:member:27453795,146275
20939,Westfield,508,urn:li:member:27453795,66315
20940,Westfield,508,urn:li:member:27453795,66315
20941,BMD Group (BMD),755,urn:li:member:274588928,25452
20942,John Holland,755,urn:li:member:274588928,114022
20943,Golding,755,urn:li:member:274588928,9224
20944,Newcrest Mining,755,urn:li:member:274588928,87969
20945,Murdoch University,1843,urn:li:member:274601307,58249
20946,LJ Hooker,1843,urn:li:member:274601307,13507
20947,Insurance Commission of Western Australia,1843,urn:li:member:274601307,752
20948,GXY Reboot,987,urn:li:member:27463360,
20949,"Department of Justice and Regulation, Victoria, Australia",987,urn:li:member:27463360,16700
20950,"Department of Justice and Regulation, Victoria, Australia",987,urn:li:member:27463360,16700
20951,Leidos,778,urn:li:member:27474329,128363
20952,Fuji Xerox Australia,778,urn:li:member:27474329,17141
20953,Dell,778,urn:li:member:27474329,1707686
20954,Honeywell,778,urn:li:member:27474329,950198
20955,Alamy,778,urn:li:member:27474329,7302
20956,CivilSoft,778,urn:li:member:27474329,1783
20957,carsales.com.au,226,urn:li:member:274808716,9794
20958,QUEST Payment Systems,226,urn:li:member:274808716,1150
20959,Omni Market Tide Limited,226,urn:li:member:274808716,227
